Order ID,Cust ID,Gender,Age,Age-Group,Month,Status,Channel ,Category,Size,Qty,Amount,ship-city,ship-state
403-7968627-6588328,7968627,Women,29,Teen,Dec,Returned,Amazon,Kurta,L,1,356,BENGALURU,KARNATAKA
408-5521742-2526737,5521742,Women,66,Adult,Dec,Delivered,Nalli,Set,S,1,1093,GUNTUR,ANDHRA PRADESH
171-5834744-7793919,5834744,Women,53,Adult,Dec,Delivered,Amazon,Set,M,1,759,PARGI,TELANGANA
408-7465655-2417933,7465655,Women,41,Senior,Dec,Delivered,Ajio,Kurta,XL,1,368,THRISSUR,KERALA
403-3665568-5477149,3665568,Men,39,Senior,Dec,Delivered,Amazon,Western,XL,1,744,KOLKATA,WEST BENGAL
405-7420219-7316315,7420219,Women,36,Senior,Dec,Delivered,Myntra,Saree,Free,1,597,INDORE,MADHYA PRADESH
406-5160745-8578760,5160745,Men,29,Teen,Dec,Delivered,Amazon,Set,XXL,1,721,CHENNAI,TAMIL NADU
408-8985896-3094744,8985896,Women,47,Senior,Dec,Delivered,Amazon,Kurta,XL,1,479,KOZIKODE,KERALA
404-9796800-6627547,9796800,Women,20,Teen,Dec,Delivered,Amazon,Kurta,M,1,635,HYDERABAD,TELANGANA
171-5617430-3197928,5617430,Women,44,Senior,Dec,Cancelled,Amazon,Set,XS,1,589,THUMBE,KARNATAKA
402-8714035-8722711,8714035,Women,38,Senior,Dec,Delivered,Others,Set,S,1,788,JALANDHAR,PUNJAB
404-1798937-4461134,1798937,Women,28,Teen,Dec,Delivered,Amazon,Kurta,XL,1,811,GURUGRAM,HARYANA
404-2448060-6133124,2448060,Women,35,Senior,Dec,Delivered,Myntra,Kurta,S,1,547,PATNA,BIHAR
404-2448060-6133124,2448060,Women,21,Teen,Dec,Delivered,Myntra,Kurta,XXL,1,495,GURGAON,HARYANA
404-2448060-6133124,2448060,Women,56,Adult,Dec,Delivered,Ajio,Top,L,1,574,BANGALORE,KARNATAKA
403-3863417-2662702,3863417,Women,26,Teen,Dec,Delivered,Myntra,Set,XS,1,474,MUMBAI,MAHARASHTRA
405-0282991-3215561,282991,Men,37,Senior,Dec,Delivered,Amazon,Set,L,1,1099,MUMBAI,MAHARASHTRA
405-2276390-9797969,2276390,Men,63,Adult,Dec,Delivered,Myntra,Set,M,1,1099,KAITHAL,HARYANA
404-0089951-1037143,89951,Women,35,Senior,Dec,Returned,Amazon,Set,XL,1,654,VIKARABAD,TELANGANA
407-2696952-4496353,2696952,Women,18,Teen,Dec,Delivered,Amazon,Kurta,XXL,1,606,BENGALURU,KARNATAKA
406-9622079-6413136,9622079,Women,33,Senior,Dec,Delivered,Amazon,Set,XL,1,684,KANNUR,KERALA
407-8773331-0580350,8773331,Women,55,Adult,Dec,Delivered,Amazon,Set,M,1,542,TADONG,SIKKIM
402-1035887-0881935,1035887,Women,20,Teen,Dec,Returned,Nalli,Set,M,1,560,NAGPUR,MAHARASHTRA
407-8863009-7029160,8863009,Women,48,Senior,Dec,Returned,Amazon,Set,XL,1,449,HYDERABAD,TELANGANA
407-8863009-7029160,8863009,Women,48,Senior,Dec,Returned,Ajio,Kurta,XL,1,1039,HYDERABAD,TELANGANA
407-8863009-7029160,8863009,Women,43,Senior,Dec,Delivered,Flipkart,Set,XXL,1,582,IMPHAL,MANIPUR
407-5771983-6473156,5771983,Women,42,Senior,Dec,Delivered,Flipkart,Kurta,L,1,499,JABALPUR,MADHYA PRADESH
171-0442536-7993105,442536,Women,35,Senior,Dec,Delivered,Amazon,Kurta,XL,1,346,HYDERABAD (500034),TELANGANA
406-5850336-2669159,5850336,Women,32,Senior,Dec,Delivered,Amazon,Top,XXL,1,487,PUNE,MAHARASHTRA
404-7926847-6820357,7926847,Women,75,Adult,Dec,Delivered,Myntra,Top,L,1,690,NEW DELHI,DELHI
407-1525291-4033115,1525291,Women,28,Teen,Dec,Delivered,Myntra,Set,M,1,857,CHENNAI,TAMIL NADU
402-4283278-7350709,4283278,Women,64,Adult,Dec,Delivered,Others,Top,XS,1,659,NEW DELHI,DELHI
408-4667355-3438769,4667355,Women,29,Teen,Dec,Delivered,Amazon,Set,L,1,647,NEW DELHI,DELHI
407-0085101-4310729,85101,Women,41,Senior,Dec,Delivered,Myntra,Kurta,S,1,318,JAIPUR,RAJASTHAN
405-4215381-1387550,4215381,Women,40,Senior,Dec,Delivered,Amazon,Top,XXL,1,360,BANGALORE,KARNATAKA
402-8558087-9373934,8558087,Women,18,Teen,Dec,Delivered,Flipkart,Set,XL,1,909,KOLKATA,WEST BENGAL
171-5827792-5989157,5827792,Women,31,Senior,Dec,Delivered,Myntra,Set,L,1,792,THOOTHUKKUDI,TAMIL NADU
404-6723060-3710716,6723060,Men,44,Senior,Dec,Delivered,Myntra,Western,XL,1,725,NARASINGAPURAM VELLORE DISTRICT,TAMIL NADU
407-2944135-5841949,2944135,Women,32,Senior,Dec,Delivered,Amazon,Kurta,M,1,625,EDATHIRUTHY,KERALA
403-5156440-5557142,5156440,Women,41,Senior,Dec,Delivered,Ajio,Set,XL,1,563,PUNE,MAHARASHTRA
171-0228693-4451506,228693,Women,21,Teen,Dec,Delivered,Amazon,Kurta,M,1,565,PUNE,MAHARASHTRA
404-2147583-0438768,2147583,Women,36,Senior,Dec,Delivered,Flipkart,Set,XXL,1,501,BHIMAVARAM,ANDHRA PRADESH
403-6048700-0847561,6048700,Men,48,Senior,Dec,Cancelled,Flipkart,Western,M,1,744,BENGALURU,KARNATAKA
402-6722174-1193131,6722174,Women,48,Senior,Dec,Cancelled,Ajio,Kurta,XS,1,333,TIRUPPUR,TAMIL NADU
403-9624470-3476324,9624470,Men,21,Teen,Dec,Delivered,Myntra,Western,XL,1,744,CUTTACK,ODISHA
406-8164407-2451567,8164407,Women,46,Senior,Dec,Delivered,Myntra,Set,XXL,1,1085,HISSAR,HARYANA
406-9640916-4101160,9640916,Men,40,Senior,Dec,Returned,Flipkart,Western,XL,1,721,RANBIRSINGHPORA,JAMMU & KASHMIR
404-0915050-8994707,915050,Women,23,Teen,Dec,Delivered,Amazon,Set,S,1,666,JALNA,MAHARASHTRA
408-9285338-0178748,9285338,Women,43,Senior,Dec,Delivered,Amazon,Top,XL,1,329,MUMBAI,MAHARASHTRA
406-0644445-0198740,644445,Women,23,Teen,Dec,Delivered,Meesho,Set,M,1,599,NOIDA,UTTAR PRADESH
406-4997330-6723506,4997330,Women,72,Adult,Dec,Delivered,Amazon,Kurta,XL,1,698,BETTIAH,BIHAR
406-3048145-0469117,3048145,Women,35,Senior,Dec,Delivered,Myntra,Top,L,1,352,GHAZIABAD,UTTAR PRADESH
407-7168499-5342708,7168499,Women,28,Teen,Dec,Delivered,Amazon,Saree,Free,1,627,CHENNAI,TAMIL NADU
406-3180908-1826707,3180908,Men,65,Adult,Dec,Delivered,Nalli,Saree,Free,1,399,BENGALURU,KARNATAKA
406-2286700-9196347,2286700,Men,36,Senior,Dec,Delivered,Myntra,Blouse,XL,1,1149,PATNA,BIHAR
402-3305763-7175509,3305763,Men,70,Adult,Dec,Delivered,Meesho,Blouse,S,1,647,BENGALURU,KARNATAKA
171-5676727-5195556,5676727,Women,41,Senior,Dec,Delivered,Amazon,Set,L,1,725,BENGALURU,KARNATAKA
406-8302065-7086738,8302065,Men,23,Teen,Dec,Delivered,Ajio,Blouse,L,1,665,NAVI MUMBAI,MAHARASHTRA
404-7098912-5234706,7098912,Men,23,Teen,Dec,Delivered,Amazon,Western,S,1,1249,NEW DELHI,DELHI
407-3848348-8301958,3848348,Women,48,Senior,Dec,Delivered,Others,Saree,Free,1,877,MAVELIKKARA,KERALA
405-9613429-2310750,9613429,Women,22,Teen,Dec,Delivered,Amazon,Saree,Free,1,699,DABRA,MADHYA PRADESH
405-9613429-2310750,9613429,Women,22,Teen,Dec,Delivered,Flipkart,Set,XXL,1,1111,RANCHI,JHARKHAND
403-2921633-1318754,2921633,Women,36,Senior,Dec,Delivered,Myntra,Set,XL,1,635,NEW DELHI,DELHI
402-1713822-0853144,1713822,Men,50,Adult,Dec,Returned,Amazon,Western,XL,1,735,BENGALURU,KARNATAKA
402-9822747-1695509,9822747,Women,40,Senior,Dec,Delivered,Flipkart,Set,L,1,825,BHUBANESWAR,ODISHA
406-6548679-2663552,6548679,Women,22,Teen,Dec,Delivered,Myntra,Kurta,XL,1,533,BHUPALPALLE,TELANGANA
404-2406097-0070722,2406097,Women,48,Senior,Dec,Delivered,Flipkart,Set,S,1,680,MUMBAI,MAHARASHTRA
404-2406097-0070722,2406097,Women,48,Senior,Dec,Delivered,Amazon,Kurta,XXL,1,545,BHOPAL,MADHYA PRADESH
171-9919199-2172366,9919199,Women,39,Senior,Dec,Delivered,Myntra,Kurta,M,1,432,KOTA,RAJASTHAN
407-8024399-9735535,8024399,Women,44,Senior,Dec,Delivered,Amazon,Set,L,1,832,AHMEDABAD,GUJARAT
407-7721497-0677130,7721497,Women,66,Adult,Dec,Refunded,Flipkart,Kurta,S,1,487,NOIDA,UTTAR PRADESH
404-5590210-3310736,5590210,Women,27,Teen,Dec,Delivered,Ajio,Kurta,M,1,533,LUCKNOW,UTTAR PRADESH
405-5326871-4946749,5326871,Women,23,Teen,Dec,Delivered,Ajio,Top,XXL,1,321,INDORE,MADHYA PRADESH
403-0490720-7265113,490720,Women,45,Senior,Dec,Delivered,Flipkart,Kurta,L,1,486,SHIVAMOGGA,KARNATAKA
408-0391103-2451522,391103,Women,38,Senior,Dec,Delivered,Amazon,Kurta,M,1,399,MORADABAD,UTTAR PRADESH
406-8905689-1231505,8905689,Women,31,Senior,Dec,Delivered,Amazon,Kurta,M,1,342,BENGALURU,KARNATAKA
406-4720373-1796308,4720373,Women,35,Senior,Dec,Delivered,Myntra,Set,XL,1,888,BENGALURU,KARNATAKA
171-0767351-4049960,767351,Women,38,Senior,Dec,Delivered,Flipkart,Kurta,XXL,1,461,KARJAT RAIGARH DISTRICT,MAHARASHTRA
406-8967945-9865112,8967945,Women,19,Teen,Dec,Delivered,Flipkart,Top,XXL,1,545,AGARTALA,TRIPURA
406-5675757-8121123,5675757,Men,30,Senior,Dec,Delivered,Others,Western,XL,1,725,AMBARNATH EAST,MAHARASHTRA
404-8218066-2747520,8218066,Women,39,Senior,Dec,Delivered,Flipkart,Set,XL,1,799,GUWAHATI,ASSAM
406-0529992-7047502,529992,Men,66,Adult,Dec,Delivered,Ajio,Western,S,1,899,HOWRAH,WEST BENGAL
402-6630432-1486758,6630432,Women,42,Senior,Dec,Delivered,Amazon,Set,XL,1,1186,DHANBAD,JHARKHAND
402-2194113-9960330,2194113,Women,57,Adult,Dec,Delivered,Amazon,Top,M,1,540,GURUGRAM,HARYANA
408-7856161-4027511,7856161,Women,26,Teen,Dec,Delivered,Meesho,Kurta,XXL,1,435,TIRUCHIRAPPALLI,TAMIL NADU
406-0781206-8987568,781206,Women,36,Senior,Dec,Refunded,Amazon,Set,XL,1,478,AMBARNATH,MAHARASHTRA
402-7780555-9142724,7780555,Women,27,Teen,Dec,Delivered,Flipkart,Set,M,1,664,LUCKNOW,UTTAR PRADESH
406-6047509-9643544,6047509,Men,18,Teen,Dec,Delivered,Flipkart,Kurta,S,1,487,WANAPARTHY,TELANGANA
404-6615959-0723530,6615959,Women,24,Teen,Dec,Delivered,Flipkart,Set,M,1,641,BENGALURU,KARNATAKA
404-6615959-0723530,6615959,Men,31,Senior,Dec,Delivered,Amazon,Kurta,L,1,399,HYDERABAD,TELANGANA
407-4084518-2229124,4084518,Women,33,Senior,Dec,Delivered,Amazon,Set,XL,1,1115,KOLKATA,WEST BENGAL
171-2902438-9165910,2902438,Men,40,Senior,Dec,Delivered,Myntra,Saree,Free,1,729,KOLKATA,WEST BENGAL
404-6082959-9813962,6082959,Women,48,Senior,Dec,Delivered,Myntra,Set,S,1,635,CHENNAI,TAMIL NADU
403-0608880-2574737,608880,Men,28,Teen,Dec,Delivered,Myntra,Saree,Free,1,729,MAKRONIA BUZURG,MADHYA PRADESH
402-5815426-9929904,5815426,Women,41,Senior,Dec,Delivered,Ajio,Set,XXL,1,877,KUNNATHUNAD,KERALA
408-4983896-0694703,4983896,Women,35,Senior,Dec,Delivered,Amazon,Set,M,1,666,TIRUPATI,ANDHRA PRADESH
405-0249073-8317935,249073,Women,27,Teen,Dec,Delivered,Flipkart,Saree,Free,1,1442,SOUTH WEST DELHI,New Delhi
171-0296282-8433917,296282,Women,74,Adult,Dec,Delivered,Myntra,Saree,Free,1,790,KOLKATA,WEST BENGAL
171-1853947-2973900,1853947,Women,65,Adult,Dec,Delivered,Flipkart,Saree,Free,1,799,NAVI MUMBAI,MAHARASHTRA
405-4651921-1784303,4651921,Women,53,Adult,Dec,Delivered,Flipkart,Set,XL,1,950,PALI,RAJASTHAN
408-6987211-8854766,6987211,Women,48,Senior,Dec,Delivered,Ajio,Blouse,XXL,1,641,INDORE,MADHYA PRADESH
407-4835989-5602707,4835989,Women,24,Teen,Dec,Delivered,Flipkart,Saree,Free,1,533,KOLKATA,WEST BENGAL
407-4835989-5602707,4835989,Women,64,Adult,Dec,Returned,Amazon,Set,S,1,655,HYDERABAD,TELANGANA
403-9124078-0215546,9124078,Women,30,Senior,Dec,Delivered,Flipkart,Saree,Free,1,499,ZIRAKPUR,PUNJAB
402-1781950-2669162,1781950,Women,22,Teen,Dec,Delivered,Amazon,Set,XXL,1,529,ANJAR,GUJARAT
402-3695347-2013126,3695347,Women,23,Teen,Dec,Delivered,Amazon,Set,M,1,547,GANGTOK,SIKKIM
408-2332327-0487560,2332327,Women,35,Senior,Dec,Delivered,Amazon,Kurta,XL,1,683,SITAPUR,UTTAR PRADESH
403-6393323-6741142,6393323,Women,20,Teen,Dec,Delivered,Amazon,Top,XXL,1,499,AHMEDABAD,GUJARAT
407-1741029-5266753,1741029,Men,43,Senior,Dec,Delivered,Ajio,Ethnic Dress,XL,1,791,DEHRADUN,UTTARAKHAND
403-9462001-4407543,9462001,Women,49,Senior,Dec,Delivered,Nalli,Set,L,1,763,GUDIYATHAM,TAMIL NADU
403-6561746-7889157,6561746,Women,47,Senior,Dec,Delivered,Amazon,Saree,Free,1,650,DAUDNAGAR,BIHAR
406-8231592-9325919,8231592,Women,41,Senior,Dec,Delivered,Amazon,Saree,Free,1,329,DHARMASTHALA,KARNATAKA
406-1813868-8437102,1813868,Women,40,Senior,Dec,Returned,Ajio,Set,M,1,672,KATIHAR,BIHAR
406-5627675-2622734,5627675,Women,42,Senior,Dec,Cancelled,Amazon,Set,XL,1,788,BENGALURU,KARNATAKA
407-2239856-6606703,2239856,Women,42,Senior,Dec,Delivered,Myntra,Kurta,M,1,292,CHENNAI,TAMIL NADU
171-7546685-6644333,7546685,Women,28,Teen,Dec,Delivered,Amazon,Saree,Free,1,399,HAZARIBAGH,JHARKHAND
406-3017458-9363561,3017458,Women,38,Senior,Dec,Delivered,Amazon,Top,XXL,1,726,KOLKATA,WEST BENGAL
405-5708054-7423510,5708054,Women,39,Senior,Dec,Delivered,Meesho,Set,XL,1,684,CHANDIGARH,CHANDIGARH
402-9342662-5811521,9342662,Women,67,Adult,Dec,Delivered,Flipkart,Saree,Free,1,1099,NAHARLGUN NIRJULI,ARUNACHAL PRADESH
405-9584565-3810723,9584565,Women,65,Adult,Dec,Delivered,Myntra,Kurta,M,1,435,HYDERABAD,TELANGANA
404-0229964-5801945,229964,Women,67,Adult,Dec,Delivered,Flipkart,Set,XL,1,666,THANE,MAHARASHTRA
171-2567899-3847556,2567899,Women,77,Adult,Dec,Delivered,Flipkart,Set,XL,1,698,BELA PRATAPGARH,UTTAR PRADESH
408-3120227-6994715,3120227,Women,36,Senior,Dec,Delivered,Flipkart,Kurta,XL,1,461,NEW DELHI,DELHI
402-1162355-7211525,1162355,Women,53,Adult,Dec,Delivered,Myntra,Saree,Free,1,534,HYDERABAD,TELANGANA
408-2844001-0981151,2844001,Women,26,Teen,Dec,Delivered,Flipkart,Set,L,1,657,VISAKHAPATNAM,ANDHRA PRADESH
402-1796640-7014716,1796640,Women,43,Senior,Dec,Cancelled,Nalli,Kurta,M,1,333,DOMBIVLI,MAHARASHTRA
171-0223976-9461113,223976,Women,59,Adult,Dec,Delivered,Amazon,Saree,Free,1,1319,BENGALURU,KARNATAKA
404-8085873-0181948,8085873,Women,29,Teen,Dec,Delivered,Myntra,Kurta,S,1,399,RANCHI,JHARKHAND
407-7767130-4281167,7767130,Women,34,Senior,Dec,Delivered,Myntra,Kurta,XL,1,452,PATNA,BIHAR
404-2118526-2790752,2118526,Women,57,Adult,Dec,Delivered,Flipkart,Set,S,1,607,PALAKKAD,KERALA
402-7688970-4239508,7688970,Women,30,Senior,Dec,Delivered,Amazon,Set,XL,1,597,WARANGAL,TELANGANA
406-3678042-9067560,3678042,Women,26,Teen,Dec,Delivered,Myntra,Saree,Free,1,452,NEW DELHI,DELHI
406-4725061-4210743,4725061,Women,32,Senior,Dec,Delivered,Flipkart,Set,XXL,1,1186,GHAZIABAD,UTTAR PRADESH
408-8125364-5064333,8125364,Women,60,Adult,Dec,Delivered,Myntra,Kurta,L,1,352,ERODE,TAMIL NADU
407-7787158-3304334,7787158,Women,37,Senior,Dec,Delivered,Ajio,Blouse,S,1,625,HYDERABAD,TELANGANA
402-1559586-4174756,1559586,Women,49,Senior,Dec,Delivered,Ajio,Kurta,XL,1,399,CHENNAI,TAMIL NADU
407-4277775-0428332,4277775,Women,62,Adult,Dec,Delivered,Amazon,Set,XS,1,437,PUNE,MAHARASHTRA
404-8238226-8953914,8238226,Women,39,Senior,Dec,Delivered,Myntra,Kurta,XL,1,453,KOLHAPUR,MAHARASHTRA
404-3874867-5497948,3874867,Women,42,Senior,Dec,Returned,Flipkart,Set,M,1,1065,RAIPUR,CHHATTISGARH
403-9065362-7267545,9065362,Women,38,Senior,Dec,Delivered,Flipkart,Kurta,XS,1,362,BAGEPALLI,KARNATAKA
408-4405714-0789902,4405714,Women,32,Senior,Dec,Delivered,Flipkart,Saree,Free,1,791,GURGAON,HARYANA
403-1957132-0346731,1957132,Women,37,Senior,Dec,Delivered,Myntra,Saree,Free,1,353,KOLKATA,WEST BENGAL
406-8630007-6024339,8630007,Women,20,Teen,Dec,Delivered,Amazon,Set,XL,1,655,HYDERABAD,TELANGANA
406-2849866-2096350,2849866,Women,33,Senior,Dec,Delivered,Flipkart,Kurta,S,1,435,GHANSOLI,MAHARASHTRA
407-8910046-5091542,8910046,Women,38,Senior,Dec,Delivered,Amazon,Kurta,L,1,432,KARUR,TAMIL NADU
171-3946363-9695506,3946363,Men,24,Teen,Dec,Cancelled,Amazon,Western,XL,1,721,KOZHIKODE,KERALA
406-8490644-0317143,8490644,Women,21,Teen,Dec,Delivered,Amazon,Set,M,1,968,WARDHA,MAHARASHTRA
406-0017510-2532368,17510,Women,31,Senior,Dec,Delivered,Others,Kurta,XL,1,399,NEW DELHI,DELHI
403-1607946-0444316,1607946,Women,78,Adult,Dec,Delivered,Amazon,Kurta,S,1,399,VELLORE,TAMIL NADU
408-4402120-6747556,4402120,Women,30,Senior,Dec,Delivered,Amazon,Set,XL,1,737,HYDERABAD,TELANGANA
171-6741005-1801114,6741005,Women,46,Senior,Dec,Delivered,Amazon,Set,L,1,1523,BENGALURU,KARNATAKA
404-7396160-3109963,7396160,Women,20,Teen,Dec,Delivered,Flipkart,Top,L,1,360,TISWADI,GOA
404-9872468-1444314,9872468,Women,22,Teen,Dec,Delivered,Meesho,Set,XL,1,988,BENGALURU,KARNATAKA
404-6685775-1613117,6685775,Women,18,Teen,Dec,Delivered,Flipkart,Set,XXL,1,599,LUCKNOW,UTTAR PRADESH
404-2742059-8824359,2742059,Women,24,Teen,Dec,Refunded,Flipkart,Set,L,1,597,BERHAMPUR,ODISHA
406-0431359-8413934,431359,Women,39,Senior,Dec,Delivered,Flipkart,Kurta,M,1,544,BENGALURU,KARNATAKA
405-2254374-5147557,2254374,Women,22,Teen,Dec,Delivered,Amazon,Set,XL,1,654,GHAZIABAD,UTTAR PRADESH
407-2506744-5951526,2506744,Women,46,Senior,Dec,Delivered,Amazon,Set,M,1,1065,DUMRAON,BIHAR
402-0225967-3261167,225967,Women,45,Senior,Dec,Delivered,Myntra,Kurta,XL,1,363,NEW DELHI,DELHI
405-9746730-8113940,9746730,Women,22,Teen,Dec,Delivered,Myntra,Set,XL,1,613,SOLAPUR,MAHARASHTRA
406-2994704-8893164,2994704,Women,49,Senior,Dec,Delivered,Myntra,Saree,Free,1,852,BHAGALPUR,Bihar
402-4768183-2277151,4768183,Women,23,Teen,Dec,Delivered,Others,Kurta,L,1,426,CHENNAI,TAMIL NADU
404-5358164-6149103,5358164,Women,31,Senior,Dec,Delivered,Flipkart,Top,S,1,704,KARNAL,HARYANA
171-8201125-9962754,8201125,Women,28,Teen,Dec,Delivered,Myntra,Kurta,XL,1,517,HYDERABAD,TELANGANA
408-6455153-3669106,6455153,Women,61,Adult,Dec,Cancelled,Myntra,Kurta,L,1,469,PUNE,MAHARASHTRA
408-6455153-3669106,6455153,Women,50,Adult,Dec,Delivered,Amazon,Saree,Free,1,696,KOLKATA,WEST BENGAL
406-6936302-2339562,6936302,Women,32,Senior,Dec,Delivered,Flipkart,Set,XXL,1,1126,LUCKNOW,UTTAR PRADESH
402-9117771-0156352,9117771,Women,78,Adult,Dec,Delivered,Flipkart,Set,M,1,635,KOLKATA,WEST BENGAL
402-3176719-0844359,3176719,Women,32,Senior,Dec,Delivered,Myntra,Set,L,1,1299,PUNE,MAHARASHTRA
404-5627495-7389162,5627495,Women,54,Adult,Dec,Delivered,Amazon,Set,XXL,1,824,RISHIKESH,UTTARAKHAND
171-8666099-9479515,8666099,Women,43,Senior,Dec,Delivered,Flipkart,Kurta,XL,1,441,HYDERABAD,TELANGANA
171-2950631-8351558,2950631,Women,38,Senior,Dec,Delivered,Amazon,Top,S,1,574,NAVI MUMBAI,MAHARASHTRA
171-2273061-9777923,2273061,Women,45,Senior,Dec,Delivered,Flipkart,Kurta,XS,1,301,ALLAHABAD,UTTAR PRADESH
408-5272502-9527553,5272502,Women,39,Senior,Dec,Cancelled,Ajio,Set,XL,1,698,GONDA,UTTAR PRADESH
404-3639245-2253157,3639245,Women,51,Adult,Dec,Delivered,Amazon,Kurta,M,1,292,NAVI MUMBAI,MAHARASHTRA
406-5199868-7786757,5199868,Women,30,Senior,Dec,Returned,Flipkart,Set,XL,1,635,KUDUKKIMOTTA,KERALA
408-2633521-9125911,2633521,Women,21,Teen,Dec,Delivered,Myntra,Set,S,1,523,SRIKAKULAM,ANDHRA PRADESH
406-3204932-9448315,3204932,Women,44,Senior,Dec,Delivered,Flipkart,Set,XL,1,837,RAMAGUNDAM,TELANGANA
405-8846329-1473130,8846329,Men,20,Teen,Dec,Delivered,Amazon,Kurta,M,1,329,KOLKATA,WEST BENGAL
408-5669660-2079503,5669660,Men,35,Senior,Dec,Delivered,Amazon,Kurta,S,1,383,DEHRADUN,UTTARAKHAND
408-3743867-9908301,3743867,Men,18,Teen,Dec,Delivered,Amazon,Kurta,XL,1,435,BENGALURU,KARNATAKA
402-8790622-7591520,8790622,Men,49,Senior,Dec,Delivered,Amazon,Western,XL,1,715,TRICHY,TAMIL NADU
404-6016873-4061920,6016873,Women,46,Senior,Dec,Delivered,Myntra,Set,XL,1,692,VENGARA,KERALA
408-4515678-2038716,4515678,Women,42,Senior,Dec,Delivered,Ajio,Set,XXL,1,751,AMRAVATI,MAHARASHTRA
407-0206214-9199520,206214,Men,23,Teen,Dec,Delivered,Flipkart,Kurta,XXL,1,399,THANE,MAHARASHTRA
402-9158142-1673135,9158142,Women,36,Senior,Dec,Delivered,Flipkart,Kurta,XL,1,481,NOIDA,UTTAR PRADESH
402-6580211-9975502,6580211,Men,67,Adult,Dec,Delivered,Ajio,Western,M,1,744,GADAG BETIGERI,KARNATAKA
407-8484605-5225931,8484605,Men,76,Adult,Dec,Delivered,Meesho,Western,XXL,1,791,HYDERABAD,TELANGANA
407-7905996-4330721,7905996,Women,21,Teen,Dec,Delivered,Myntra,Kurta,XXL,1,787,NEW DELHI,DELHI
404-3907505-1541107,3907505,Women,76,Adult,Dec,Delivered,Myntra,Kurta,S,1,764,KOLKATA,WEST BENGAL
404-3907505-1541107,3907505,Men,31,Senior,Dec,Delivered,Flipkart,Western,XL,1,842,HYDERABAD,TELANGANA
405-2722190-1193960,2722190,Women,27,Teen,Dec,Delivered,Myntra,Kurta,XL,1,318,PALGHAR,MAHARASHTRA
405-0418007-4920325,418007,Men,19,Teen,Dec,Returned,Ajio,Western,XXL,1,771,COIMBATORE,TAMIL NADU
404-5462211-6965126,5462211,Men,43,Senior,Dec,Delivered,Flipkart,Western,L,1,743,ETTUMANOOR,KERALA
407-2928531-4669118,2928531,Women,36,Senior,Dec,Delivered,Myntra,Kurta,S,1,329,ERODE,TAMIL NADU
405-7292810-2395534,7292810,Women,42,Senior,Dec,Returned,Ajio,Top,XXL,1,518,BENGALURU,KARNATAKA
403-9326035-9206751,9326035,Women,32,Senior,Dec,Delivered,Amazon,Set,XS,1,1186,BENGALURU,KARNATAKA
171-6812698-7999567,6812698,Women,36,Senior,Dec,Delivered,Others,Set,XL,1,521,BENGALURU,KARNATAKA
406-7886687-0751556,7886687,Women,31,Senior,Dec,Delivered,Flipkart,Saree,Free,1,635,MUZAFFARPUR,BIHAR
406-7886687-0751556,7886687,Women,26,Teen,Dec,Delivered,Ajio,Blouse,M,1,850,SINGRAULI,MADHYA PRADESH
406-7886687-0751556,7886687,Women,22,Teen,Dec,Delivered,Meesho,Blouse,L,1,545,MUMBAI,MAHARASHTRA
408-3456962-9764315,3456962,Men,34,Senior,Dec,Delivered,Myntra,Western,L,1,940,KOYYALAGUDEM,ANDHRA PRADESH
404-0411709-7385150,411709,Women,51,Adult,Dec,Delivered,Amazon,Set,S,1,612,SHAHBAD,HARYANA
407-1344787-9871507,1344787,Women,58,Adult,Dec,Delivered,Nalli,Saree,Free,1,916,HYDERABAD,TELANGANA
171-2659259-1404303,2659259,Women,21,Teen,Dec,Delivered,Myntra,Saree,Free,1,747,DEHRADUN,UTTARAKHAND
171-2659259-1404303,2659259,Women,43,Senior,Dec,Delivered,Myntra,Saree,Free,1,599,NEW DELHI,DELHI
171-0305106-2384363,305106,Women,42,Senior,Dec,Delivered,Others,Saree,Free,1,459,BENGALURU,KARNATAKA
408-5678500-0253935,5678500,Women,43,Senior,Dec,Returned,Myntra,Set,XS,1,560,BENGALURU,KARNATAKA
408-3697381-1299504,3697381,Women,48,Senior,Dec,Delivered,Flipkart,Top,XL,1,751,SANGLI MIRAJ KUPWAD,MAHARASHTRA
402-8129717-4838741,8129717,Women,60,Adult,Dec,Delivered,Amazon,Kurta,L,1,487,BENGALURU,KARNATAKA
405-3833087-4361140,3833087,Women,74,Adult,Dec,Delivered,Myntra,Set,L,1,985,GREATER NOIDA,UTTAR PRADESH
171-1274138-4366747,1274138,Women,26,Teen,Dec,Delivered,Flipkart,Set,XS,1,1122,MUMBAI,MAHARASHTRA
402-9198525-9884330,9198525,Women,39,Senior,Dec,Delivered,Amazon,Set,XL,1,666,BENGALURU,KARNATAKA
405-7457952-1411503,7457952,Women,41,Senior,Dec,Delivered,Amazon,Set,M,1,1205,CHENNAI,TAMIL NADU
171-7699990-1206737,7699990,Men,77,Adult,Dec,Delivered,Myntra,Western,XXL,1,721,VASAI VIRAR,MAHARASHTRA
407-6424721-8534711,6424721,Women,19,Teen,Dec,Delivered,Flipkart,Top,XL,1,469,KARIMNAGAR,TELANGANA
406-2944289-9780307,2944289,Women,24,Teen,Dec,Delivered,Myntra,Kurta,XXL,1,435,BENGALURU,KARNATAKA
407-2792923-9568332,2792923,Women,39,Senior,Dec,Delivered,Amazon,Set,XXL,1,1186,BHUBANESWAR,ODISHA
